simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,20,128,19,ok,0,631,2.46484375,0.05267826923076923,2.73927,52
5,20,160,10,ok,0,758,2.9609375,0.10509111538461534,5.464737999999998,52
5,20,160,11,ok,0,765,2.98828125,0.10490784615384617,5.455208000000001,52
5,20,160,12,ok,0,772,3.015625,0.10367553846153849,5.391128000000001,52
5,20,160,13,ok,0,758,2.9609375,0.10545334615384612,5.483573999999998,52
5,20,160,14,ok,0,778,3.0390625,0.10962350000000003,5.700422000000001,52
5,20,160,15,ok,0,794,3.1015625,0.09935675000000002,5.166551000000001,52
5,20,160,16,ok,0,790,3.0859375,0.09840015384615383,5.116807999999999,52
5,20,160,17,ok,0,777,3.03515625,0.10872009615384617,5.653445000000001,52
5,20,160,18,ok,0,752,2.9375,0.11166596153846155,5.80663,52
5,20,160,19,ok,0,766,2.9921875,0.11229873076923075,5.839533999999999,52
5,20,192,10,ok,0,901,3.51953125,0.20039942307692302,10.420769999999997,52
5,20,192,11,ok,0,901,3.51953125,0.20371586538461545,10.593225000000004,52
5,20,192,12,ok,0,955,3.73046875,0.18752086538461527,9.751084999999994,52
5,20,192,13,ok,0,904,3.53125,0.20116634615384618,10.460650000000001,52
5,20,192,14,ok,0,940,3.671875,0.19559884615384618,10.171140000000001,52
5,20,192,15,ok,0,917,3.58203125,0.1991861730769231,10.357681000000001,52
5,20,192,16,ok,0,903,3.52734375,0.19670965384615388,10.228902000000001,52
5,20,192,17,ok,0,928,3.625,0.19141275,9.953463,52
5,20,192,18,ok,0,911,3.55859375,0.17649517307692306,9.177748999999999,52
5,20,192,19,ok,0,925,3.61328125,0.2134063846153846,11.097132,52
5,20,224,10,ok,0,1035,4.04296875,0.3608086538461537,18.76204999999999,52
5,20,224,11,ok,0,1020,3.984375,0.3756972307692306,19.53625599999999,52
5,20,224,12,ok,0,1070,4.1796875,0.34032428846153834,17.696862999999993,52
5,20,224,13,ok,0,1042,4.0703125,0.3213097884615385,16.708109000000004,52
5,20,224,14,ok,0,1042,4.0703125,0.3467381923076923,18.030386,52
5,20,224,15,ok,0,1045,4.08203125,0.33795446153846154,17.573632,52
5,20,224,16,ok,0,1060,4.140625,0.3504309615384616,18.222410000000004,52
5,20,224,17,ok,0,1021,3.98828125,0.33531275000000005,17.436263000000004,52
5,20,224,18,ok,0,1033,4.03515625,0.3231106153846154,16.801752,52
5,20,224,19,ok,0,1047,4.08984375,0.34317084615384624,17.844884000000004,52
